,Id,Title,Body,Tags,CreationDate,Y,,
177,34608712,Dynamicly Button in Android studio,"[dynamicly button][1]


  [1]: http://i.stack.imgur.com/Nnx4B.png

hey guys, im trying to create an Add button that can create dynamicly button, but i have a problem in 
Button mybutton = new Button (this);

i have no idea why ""this"" can be applied in OnClickListner.
Anyone can help me please ?
Thanks before",<android>,2016-01-05 09:54:57,LQ_EDIT,,
178,34609572,Is it possible to set a hostname in a Kubernetes replication controller?,"<p>I need to set a static hostname in a Kubernetes replication controller. Docker supports it with some runtime flags, however, Kubernetes replication controllers don't appear to support it.
The environment: OS - CentOS 6.6
Approach to use sysctl to change the variable kernel.hostname does not work for a K8s replication controller. The host name is not changed.
Use:
sysctl kernel.hostname
to read the current hostname, and
sysctl kernel.hostname=NEW_HOSTNAME</p>

<p>Is it possible to set a hostname in a Kubernetes replication controller?</p>
",<kubernetes>,2016-01-05 10:35:33,HQ,,
179,34609650,How to split file in windows just like linux,"<p>How can we split file in windows system in command prompt based on size. like linux system we use </p>

<pre><code>""split -b 10M filename.xyz new_filename""
</code></pre>
",<windows-7-x64>,2016-01-05 10:39:12,HQ,,
180,34610133,xUnit Equivelant of MSTest's Assert.Inconclusive,"<p>What is the xUnit equivalent of the following MSTest code:</p>

<pre><code>Assert.Inconclusive(""Reason"");
</code></pre>

<p>This gives a yellow test result instead of the usual green or red. I want to assert that the test could not be run due to certain conditions and that the test should be re-run after those conditions have been met.</p>
",<unit-testing><mstest><assert><xunit><assertion>,2016-01-05 11:03:26,HQ,,
181,34610787,Undefined index,"<p>I get Undefined index: image error in this code. Can I know the exact solution? I wanna know workflow from line abc to xyz that I commented in the code using //.Thanks for your help..</p>

<pre><code>   &lt;?php session_start();
  include(""config.php"");
 if(isset($_SESSION['name']))
 {
if(!$_SESSION['name']=='admin')
{
header(""Location:login.php?id=You are not authorised to access this page unless you are administrator of this website"");
}
}
?&gt;
 &lt;?php
  $name=$_FILES['image']['name'];
 $tmp=$_FILES['image']['tmp_name'];
  $err=$_FILES['image']['error'];
   }
 if($err==0)
 {
 move_uploaded_file($tmp, $name);
  //xyz}
 $category=$_POST['category'];
 $title=$_POST['title'];
$image=$_FILES[""image""][""name""];
$content=$_POST['content'];
}
&lt;?php
 $qry=mysql_query(""INSERT INTO articles(title,image,content,category)VALUES('$title','$image','$content','$category')"");
if(!$qry)
 {
die(""Query Failed: "". mysql_error());
}
else
{
echo ""Article Added Successfully"";
}
 ?&gt;

  The form code is here:
&lt;?php
include(""config.php"");
$sql=mysql_query(""select * from category"");
if(!$sql)
{
mysql_error();  
}
?&gt;
&lt;form action=""created_article.php"" method=""post""&gt;
Category:
&lt;select name=""category""&gt;
&lt;?php
while($row=mysql_fetch_array($sql))
{
echo""&lt;option value='"".$row['category'].""'&gt;"".$row['category'].""&lt;/option&gt;"";
}
?&gt;
&lt;/select&gt;
Title:
&lt;input type=""text"" name=""title""/&gt;
Upload Image:
&lt;input type=""file"" name=""image"" id=""image"" /&gt;
Contents:
&lt;textarea name=""content"" cols=""100"" rows=""12"" &gt;&lt;/textarea&gt;
&lt;input type=""submit"" name=""button""  value=""Submit"" /&gt;
&lt;/form&gt;
</code></pre>

<p>I need help with these code, I need to make project and I'm stuck here, so please kindly I request for your help,</p>
",<php><undefined-index>,2016-01-05 11:35:49,LQ_CLOSE,,
182,34611077,Save me from writing 500 lines of if/else statements in PHP?,"I am in a big trouble,
Me and my friend doing a mini project that.How a Person is popular in his city.

**My situation**
How the algorithm should work like
If a person ""mark"" has 500 friends in his city out of 500,000.

(500/500,000)*50,000 = 5

So 5 in 50,000 people Know him right.

But When  friends count increase the 50,000 should decrease

like:-

If ""sam"" has 1000 friends then

(1000/500,000)*25000 = 5

So 5 in 25000 people know his name

Yes we could implement this in if/else condition 
If so then i have to write 500 lines of code.

Is there is a another way to do this in PHP.

Help !



",<php><mysql>,2016-01-05 11:51:20,LQ_EDIT,,
183,34611358,get position of marker in google maps,"I am trying to get the current position that mean longitude and latitude of the marker. First a marker becomes created at the users location and when the user click on the map the previous one becomes deleted and a new one becomes created at the users clickpoint. I tried it by my own with `var lat1 = markers.position.lat(); var lng1 = markers.position.lng();` but that havent work and I get with this the error message `Uncaught TypeError: Cannot read property 'lat' of undefined`. How can I get the current position of the marker and save it in a variable?

    var markers = [];
 
        	  // This event listener will call addMarker() when the map is clicked.
        	  map.addListener('click', function(event) {
        addMarkers(event.latLng);            	
        		
              });
              //draw a marker at the position of the user
        	  addMarkers(pos);
        	  // Adds a marker to the map and push to the array.
              function addMarkers(location) {
              var marker = new google.maps.Marker({
                position: location,
                map: map
              });
              markers.push(marker);
            }
          // Sets the map on all markers in the array.
          function setMapOnAll(map) {
          for (var i = 0; i < markers.length; i++) {
            markers[i].setMap(map);
          }
        }
        // Removes the markers from the map, but keeps them in the array.
        function clearMarkers() {
          setMapOnAll(null);
        }
         
              
        	// Deletes all markers in the array by removing references to them.
        	function deleteMarkers() {
        		clearMarkers();
              marker = [];
            }
        	  
              
              ",<javascript><google-maps><google-maps-api-3>,2016-01-05 12:08:31,LQ_EDIT,,
184,34611531,Element printed shows unexpected value,"<p>This is my code. It calls a few functions but nothing that is related to the issue.</p>

<pre><code>int main()
{



    srand((unsigned int)time(NULL)); //initializing srand

    struct card *deckAr = createDeck(); //creating the struct card deck array

    for (int i = 0; i &lt; 100000; i++)
    {
        shuffleDeck(deckAr);
    }



        struct card *player1hand = (struct card*)malloc(sizeof(player1hand));
        struct card *player2hand = (struct card*)malloc(sizeof(player2hand));
        struct card *househand = (struct card*)malloc(sizeof(househand));

        player1hand = (struct card*)realloc(player1hand, sizeof(player1hand) * 2);
        player1hand[0] = deckAr[0];
        player1hand[1] = deckAr[1];

        printf(""Card 1 %s of %s\n\n"", valueName(player1hand[0].suit), suitName(player1hand[0].suit));
        printf(""Card 2 %s of %s\n\n"", valueName(player1hand[1].suit), suitName(player1hand[1].suit));
        printf(""%s of %s\n"", valueName(deckAr[0].value), suitName(deckAr[0].suit));


    return 0;
}
</code></pre>

<p>Output:</p>

<pre><code>Card 1 Three of Hearts

Card 2 Three of Hearts

Ten of Hearts
</code></pre>

<p>Since nothing is manipulating deckAr, shouldn't deckAr[0] be the same as player1hand[0]?</p>
",<c>,2016-01-05 12:17:49,LQ_CLOSE,,
185,34612223,Eclipse JFrame empty textField error,"I'm working on eclipse JFrame and my purpose is calculating regression analysis with 26 variables x and y.But i have a problem with textField. For example; if the user have 10 variables x and y after enter the values the other textFields remains blank because of this frame gives an error like // Exception in thread ""AWT-EventQueue-0"" java.lang.NumberFormatException: For input string: """" // how can ı fix it ? thanks",<java><swing><jtextfield><numberformatexception>,2016-01-05 12:53:13,LQ_EDIT,,
186,34612816,Adobe Air application has black bars on iPhone 6 plus,"<p>I am having problem with my ios air app, shown in picture bellow. I can not get rid of black bars. Despite I added all launching images:</p>

<p>Any advice would be great help!</p>

<p>Images:</p>

<p><img src=""https://i.imgur.com/bT1cOt2.png"" alt=""launching images""> [1]</p>

<p>Iphone6 plus screen</p>

<p><img src=""https://i.imgur.com/11bTbxI.png"" alt=""screen from iphone""> [2]</p>
",<ios><iphone><actionscript-3><air>,2016-01-05 13:24:35,LQ_CLOSE,,
187,34613076,adding delete button to a div,"I am going to add a delete button to new items made. this delete button removes the item my-item from the page without affecting others.

I have coded like this but I`m not sure if I`m on the right path.

I`ll be glad if you can help me. :)
    <!DOCTYPE HTML>
    <html>
    <head>
    <meta charset = ""UTF-8"">
    <title>Simple Demo</title>
    <style>
	.my-item{
	width:250px;
	heigth:180px;
	margin:10px;
	padding:20px;
	background:green;
	border:2px solid black;
	}
	.item-header{
	width:150px;
	heigth:120px;
	margin:5px;
	padding:10px;
	background:yellow;
	border:1px solid black;
	}
	.item-body{
	width:70px;
	heigth:50px;
	margin:3px;
	padding:5px;
	background:purple;
	border:1px solid black;
	}
	
	</style>
    <script src=""http://code.jquery.com/jquery-latest.min.js""></script>
    <script>
	$(document).ready(function() {
	
	$(""#divButton"").click(function(){
	$("".my-item"").clone().appendTo(""body"")
	
	
	});
	$(""#toggle"").click(function(){
	if ($("".item-body"").is("":visible"")){
	$("".item-body"").slideUp(""normal"");
	}else{
	$("".item-body"").slideDown(""normal"");
	}
	});
	$(""#deleteButton"").click(function(){
	$("".my-item"").append("".my-item""+ ""button        class=""deleteButton"">Delete</button>"");
	});
    });

    
	
	</script>
    </head>
    <body>
	<div class=""my-item"">
	<div class=""item-header"">
	<h2 id=""toggle"">Click Me!</h2>
	<div class=""item-body"">My Text!
	</div>
	</div>
	</div>
	<button id=""divButton"">Click!</button>
	<button id=""deleteButton"">Delete!</button>
	</body>
    </html>   ",<javascript><jquery>,2016-01-05 13:37:29,LQ_EDIT,,
188,34613083,CNAME and TXT record for same subdomain not working,"<p>I need to add a TXT record for the subdomain test.domain.com in the zone file. In this zone file there is an existing CNAME for the same subdomain. The two records looking like this:</p>

<pre><code>test IN CNAME asdf.someotherdomain.com. 
test IN TXT ""Some text i need to add""
</code></pre>

<p>But when I try to save this I get an error:</p>

<pre><code>dns_master_load: :45: test.domain.com: CNAME and other data
zone domain.com/IN: loading from master file  failed: CNAME and other data
zone domain.com/IN: not loaded due to errors.
status: FAIL
</code></pre>

<p>It works if I do it with different subdomains, for example:</p>

<pre><code>test IN CNAME asdf.someotherdomain.com. 
testing IN TXT ""Some text i need to add""
</code></pre>

<p>I'm not exactly the best there is when it comes to DNS. Is it not possible to have the same subdomain in this scenario? Or am I missing something?</p>

<p>The servers are running bind.</p>
",<dns><cname>,2016-01-05 13:37:57,HQ,,
189,34613353,"When I run it I get indentation Errors in many lines, such as line 6 and lines where I put exit(0).","from sys import exit

def gold_room():
    print ""This room is full of gold, How much do you take?""
	
	next = raw_input(""> "")
	if ""0"" in next or ""1"" in next:
		how_much = int(next)
	else:
	    dead(""Man learn to type a number!"")
	
	if how_much < 50:
	    print ""Nice, you're not greedy, you win!""
		exit(0)
	else:
		dead(""You greedy bastard!"")


def bear_room():
	print ""There is a bear here.""
	print ""The bear has a bunch of honey.""
	print ""The fat bear is in front of another door.""
	print ""How are you going to move a bear?""
	bear_moved = False
	
	while True:
		next = raw_input(""> "")
		
		if next == ""take honey"":
			dead(""The bear looks at you and slaps your face off."")
		elif next == ""taunt bear"" and not bear_moved:	
			print ""The bear has moved from the door and you can go now.""
			bear_moved = True
		elif next == ""taunt bear"" and bear_moved:
			dead(""The bear gets pissed off and chews your leg off."")
		elif next == ""open door"" and bear_moved:	
			gold_room()
		else:
			print ""I got no idea waht that means.""


def cthulhu_room():
	print ""Here you see the great evil Cthulhu.""
	print "" He, it, whatever stares at you and you go insane.""
	print ""Do you flee for your life or eat your head?""
	
	next = raw_input(""> "")
	
	if  ""flee"" in next:
		start()
	elif ""head"" in next:
		dead(""Well that was tasty!"")
	else:
		cthulhu_room()
		

def dead(why):
    print why, ""Good job!""
	exit(0)
	
def start():
	print ""You are in dark room.""
	print ""There is a door on your right and left.""
	print ""Which one do you take?""
	
	next = raw_input(""> "")
	
	if next == ""left"":
		bear_room()
	elif next == ""right"":
		cthulhu_room()
	else:
		dead(""You stumble around the room until you starved."")
		
		
start()		
		
		
		
		
	
	
	
	
	
	
		
		
		
		
		
	
	
	
	
	




		",<python><indentation>,2016-01-05 13:52:54,LQ_EDIT,,
190,34613530,how to connect an android application to MySQL database?,"<p>I am developing an android application,and I have create a MySQL database in my computer,and I want to know how can I get the information in android application from the database ?</p>
",<android>,2016-01-05 14:03:24,LQ_CLOSE,,
191,34613761,detect non ascii characters in a string,"<p>How can I detect non-ascii characters in a vector f strings in a grep like fashion.  For example below I'd like to return <code>c(1, 3)</code> or <code>c(TRUE, FALSE, TRUE, FALSE)</code>:</p>

<pre><code>x &lt;- c(""façile test of showNonASCII(): details{"", 
    ""This is a good line"", ""This has an ümlaut in it."", ""OK again. }"")
</code></pre>

<p>Attempt:</p>

<pre><code>y &lt;- tools::showNonASCII(x)
str(y)
p &lt;- capture.output(tools::showNonASCII(x))
</code></pre>
",<r>,2016-01-05 14:15:20,HQ,,
192,34613832,Is this ER Diagram of a Bank Account correct?,"> • Each customer has a name, a permanent address, and a social security
> number.  • Each customer can have multiple phone numbers, and the same
> phone number may be shared by multiple customers.  • A customer can
> own multiple accounts, but each account is owned by a single customer.
> • Each account has an account number, a type (such as saving,
> checking, etc.), and a balance  • The bank issues an account statement
> for each account and mails it to its account owner every month. As
> time goes on, there will be multiple statements of the same account. 
> • Each statement has an issued date and a statement ID.  All the
> statements of the same account have different statement IDs, but two
> different accounts could have statements with the same statement ID. 
> For example, it is possible that account A has a statement with ID
> ‘123', while account B has another statement with the same ID '123'.

[![enter image description here][1]][1]

I have a few questions:

(1) Can Min-Max notation be used in case of any relationships, or, just when there is an indication for that in the description?

(2) Are my many-to-many relationships portrayed correctly here?

(3) Could I properly portray the relationships among Account vs Account Statement vs StatementID? 

(4) As per my assumption, Is Account Statement really a weak entity and is `Has` really a weak relation that is dependent on Statement ID? Is issue-date a weak key?

  [1]: http://i.stack.imgur.com/pCyHQ.png",<relational-database><entity-relationship-model>,2016-01-05 14:18:44,LQ_EDIT,,
